DateTime,Junction,Vehicles,ID,Year,Month,day_of_month,day_of_week,Date,Time,Quarter,day_of_year,Seconds
1472767200.0,2,18,20160901222,2016,9,1,3,305,22,3,245,79200
1472770800.0,2,14,20160901232,2016,9,1,3,305,23,3,245,82800
1472774400.0,2,13,20160902002,2016,9,2,4,306,0,3,246,0
1472778000.0,2,15,20160902012,2016,9,2,4,306,1,3,246,3600
1472781600.0,2,11,20160902022,2016,9,2,4,306,2,3,246,7200
1472785200.0,2,11,20160902032,2016,9,2,4,306,3,3,246,10800
1472788800.0,2,6,20160902042,2016,9,2,4,306,4,3,246,14400
1472792400.0,2,7,20160902052,2016,9,2,4,306,5,3,246,18000
1472796000.0,2,6,20160902062,2016,9,2,4,306,6,3,246,21600
1472799600.0,2,8,20160902072,2016,9,2,4,306,7,3,246,25200
1472803200.0,2,9,20160902082,2016,9,2,4,306,8,3,246,28800
1472806800.0,2,8,20160902092,2016,9,2,4,306,9,3,246,32400
1472810400.0,2,11,20160902102,2016,9,2,4,306,10,3,246,36000
1472814000.0,2,12,20160902112,2016,9,2,4,306,11,3,246,39600
1472817600.0,2,14,20160902122,2016,9,2,4,306,12,3,246,43200
1472821200.0,2,14,20160902132,2016,9,2,4,306,13,3,246,46800
1472824800.0,2,17,20160902142,2016,9,2,4,306,14,3,246,50400
1472828400.0,2,15,20160902152,2016,9,2,4,306,15,3,246,54000
1472832000.0,2,17,20160902162,2016,9,2,4,306,16,3,246,57600
1472835600.0,2,16,20160902172,2016,9,2,4,306,17,3,246,61200
1472839200.0,2,14,20160902182,2016,9,2,4,306,18,3,246,64800
1472842800.0,2,15,20160902192,2016,9,2,4,306,19,3,246,68400
1472846400.0,2,17,20160902202,2016,9,2,4,306,20,3,246,72000
1472850000.0,2,16,20160902212,2016,9,2,4,306,21,3,246,75600
1472853600.0,2,13,20160902222,2016,9,2,4,306,22,3,246,79200
1472857200.0,2,13,20160902232,2016,9,2,4,306,23,3,246,82800
1472860800.0,2,11,20160903002,2016,9,3,5,307,0,3,247,0
1472864400.0,2,8,20160903012,2016,9,3,5,307,1,3,247,3600
1472868000.0,2,10,20160903022,2016,9,3,5,307,2,3,247,7200
1472871600.0,2,8,20160903032,2016,9,3,5,307,3,3,247,10800
1472875200.0,2,7,20160903042,2016,9,3,5,307,4,3,247,14400
1472878800.0,2,7,20160903052,2016,9,3,5,307,5,3,247,18000
1472882400.0,2,7,20160903062,2016,9,3,5,307,6,3,247,21600
1472886000.0,2,6,20160903072,2016,9,3,5,307,7,3,247,25200
1472889600.0,2,5,20160903082,2016,9,3,5,307,8,3,247,28800
1472893200.0,2,8,20160903092,2016,9,3,5,307,9,3,247,32400
1472896800.0,2,8,20160903102,2016,9,3,5,307,10,3,247,36000
1472900400.0,2,9,20160903112,2016,9,3,5,307,11,3,247,39600
1472904000.0,2,7,20160903122,2016,9,3,5,307,12,3,247,43200
1472907600.0,2,7,20160903132,2016,9,3,5,307,13,3,247,46800
1472911200.0,2,10,20160903142,2016,9,3,5,307,14,3,247,50400
1472914800.0,2,6,20160903152,2016,9,3,5,307,15,3,247,54000
1472918400.0,2,8,20160903162,2016,9,3,5,307,16,3,247,57600
1472922000.0,2,7,20160903172,2016,9,3,5,307,17,3,247,61200
1472925600.0,2,9,20160903182,2016,9,3,5,307,18,3,247,64800
1472929200.0,2,15,20160903192,2016,9,3,5,307,19,3,247,68400
1472932800.0,2,12,20160903202,2016,9,3,5,307,20,3,247,72000
1472936400.0,2,10,20160903212,2016,9,3,5,307,21,3,247,75600
1472940000.0,2,7,20160903222,2016,9,3,5,307,22,3,247,79200
1472943600.0,2,10,20160903232,2016,9,3,5,307,23,3,247,82800
1472947200.0,2,9,20160904002,2016,9,4,6,308,0,3,248,0
1472950800.0,2,6,20160904012,2016,9,4,6,308,1,3,248,3600
1472954400.0,2,8,20160904022,2016,9,4,6,308,2,3,248,7200
1472958000.0,2,7,20160904032,2016,9,4,6,308,3,3,248,10800
1472961600.0,2,7,20160904042,2016,9,4,6,308,4,3,248,14400
1472965200.0,2,7,20160904052,2016,9,4,6,308,5,3,248,18000
1472968800.0,2,6,20160904062,2016,9,4,6,308,6,3,248,21600
1472972400.0,2,6,20160904072,2016,9,4,6,308,7,3,248,25200
1472976000.0,2,8,20160904082,2016,9,4,6,308,8,3,248,28800
1472979600.0,2,9,20160904092,2016,9,4,6,308,9,3,248,32400
1472983200.0,2,8,20160904102,2016,9,4,6,308,10,3,248,36000
1472986800.0,2,7,20160904112,2016,9,4,6,308,11,3,248,39600
1472990400.0,2,9,20160904122,2016,9,4,6,308,12,3,248,43200
1472994000.0,2,10,20160904132,2016,9,4,6,308,13,3,248,46800
1472997600.0,2,7,20160904142,2016,9,4,6,308,14,3,248,50400
1473001200.0,2,11,20160904152,2016,9,4,6,308,15,3,248,54000
1473004800.0,2,6,20160904162,2016,9,4,6,308,16,3,248,57600
1473008400.0,2,12,20160904172,2016,9,4,6,308,17,3,248,61200
1473012000.0,2,6,20160904182,2016,9,4,6,308,18,3,248,64800
1473015600.0,2,10,20160904192,2016,9,4,6,308,19,3,248,68400
1473019200.0,2,8,20160904202,2016,9,4,6,308,20,3,248,72000
1473022800.0,2,11,20160904212,2016,9,4,6,308,21,3,248,75600
1473026400.0,2,12,20160904222,2016,9,4,6,308,22,3,248,79200
1473030000.0,2,12,20160904232,2016,9,4,6,308,23,3,248,82800
1473033600.0,2,8,20160905002,2016,9,5,0,309,0,3,249,0
1473037200.0,2,8,20160905012,2016,9,5,0,309,1,3,249,3600
1473040800.0,2,8,20160905022,2016,9,5,0,309,2,3,249,7200
1473044400.0,2,4,20160905032,2016,9,5,0,309,3,3,249,10800
1473048000.0,2,8,20160905042,2016,9,5,0,309,4,3,249,14400
1473051600.0,2,7,20160905052,2016,9,5,0,309,5,3,249,18000
1473055200.0,2,5,20160905062,2016,9,5,0,309,6,3,249,21600
1473058800.0,2,10,20160905072,2016,9,5,0,309,7,3,249,25200
1473062400.0,2,8,20160905082,2016,9,5,0,309,8,3,249,28800
1473066000.0,2,10,20160905092,2016,9,5,0,309,9,3,249,32400
1473069600.0,2,8,20160905102,2016,9,5,0,309,10,3,249,36000
1473073200.0,2,11,20160905112,2016,9,5,0,309,11,3,249,39600
1473076800.0,2,15,20160905122,2016,9,5,0,309,12,3,249,43200
1473080400.0,2,12,20160905132,2016,9,5,0,309,13,3,249,46800
1473084000.0,2,9,20160905142,2016,9,5,0,309,14,3,249,50400
1473087600.0,2,11,20160905152,2016,9,5,0,309,15,3,249,54000
1473091200.0,2,11,20160905162,2016,9,5,0,309,16,3,249,57600
1473094800.0,2,13,20160905172,2016,9,5,0,309,17,3,249,61200
1473098400.0,2,14,20160905182,2016,9,5,0,309,18,3,249,64800
1473102000.0,2,13,20160905192,2016,9,5,0,309,19,3,249,68400
1473105600.0,2,13,20160905202,2016,9,5,0,309,20,3,249,72000
1473109200.0,2,13,20160905212,2016,9,5,0,309,21,3,249,75600
1473112800.0,2,11,20160905222,2016,9,5,0,309,22,3,249,79200
1473116400.0,2,10,20160905232,2016,9,5,0,309,23,3,249,82800
1473120000.0,2,10,20160906002,2016,9,6,1,310,0,3,250,0
1473123600.0,2,11,20160906012,2016,9,6,1,310,1,3,250,3600
1473127200.0,2,10,20160906022,2016,9,6,1,310,2,3,250,7200
1473130800.0,2,7,20160906032,2016,9,6,1,310,3,3,250,10800
1473134400.0,2,6,20160906042,2016,9,6,1,310,4,3,250,14400
1473138000.0,2,6,20160906052,2016,9,6,1,310,5,3,250,18000
1473141600.0,2,8,20160906062,2016,9,6,1,310,6,3,250,21600
1473145200.0,2,11,20160906072,2016,9,6,1,310,7,3,250,25200
1473148800.0,2,13,20160906082,2016,9,6,1,310,8,3,250,28800
1473152400.0,2,12,20160906092,2016,9,6,1,310,9,3,250,32400
1473156000.0,2,10,20160906102,2016,9,6,1,310,10,3,250,36000
1473159600.0,2,11,20160906112,2016,9,6,1,310,11,3,250,39600
1473163200.0,2,14,20160906122,2016,9,6,1,310,12,3,250,43200
1473166800.0,2,17,20160906132,2016,9,6,1,310,13,3,250,46800
1473170400.0,2,17,20160906142,2016,9,6,1,310,14,3,250,50400
1473174000.0,2,19,20160906152,2016,9,6,1,310,15,3,250,54000
1473177600.0,2,17,20160906162,2016,9,6,1,310,16,3,250,57600
1473181200.0,2,16,20160906172,2016,9,6,1,310,17,3,250,61200
1473184800.0,2,20,20160906182,2016,9,6,1,310,18,3,250,64800
1473188400.0,2,18,20160906192,2016,9,6,1,310,19,3,250,68400
1473192000.0,2,17,20160906202,2016,9,6,1,310,20,3,250,72000
1473195600.0,2,17,20160906212,2016,9,6,1,310,21,3,250,75600
1473199200.0,2,12,20160906222,2016,9,6,1,310,22,3,250,79200
1473202800.0,2,13,20160906232,2016,9,6,1,310,23,3,250,82800
1473206400.0,2,13,20160907002,2016,9,7,2,311,0,3,251,0
1473210000.0,2,16,20160907012,2016,9,7,2,311,1,3,251,3600
1473213600.0,2,15,20160907022,2016,9,7,2,311,2,3,251,7200
1473217200.0,2,12,20160907032,2016,9,7,2,311,3,3,251,10800
1473220800.0,2,7,20160907042,2016,9,7,2,311,4,3,251,14400
1473224400.0,2,6,20160907052,2016,9,7,2,311,5,3,251,18000
1473228000.0,2,7,20160907062,2016,9,7,2,311,6,3,251,21600
1473231600.0,2,12,20160907072,2016,9,7,2,311,7,3,251,25200
1473235200.0,2,10,20160907082,2016,9,7,2,311,8,3,251,28800
1473238800.0,2,10,20160907092,2016,9,7,2,311,9,3,251,32400
1473242400.0,2,12,20160907102,2016,9,7,2,311,10,3,251,36000
1473246000.0,2,14,20160907112,2016,9,7,2,311,11,3,251,39600
1473249600.0,2,16,20160907122,2016,9,7,2,311,12,3,251,43200
1473253200.0,2,16,20160907132,2016,9,7,2,311,13,3,251,46800
1473256800.0,2,15,20160907142,2016,9,7,2,311,14,3,251,50400
1473260400.0,2,15,20160907152,2016,9,7,2,311,15,3,251,54000
1473264000.0,2,17,20160907162,2016,9,7,2,311,16,3,251,57600
1473267600.0,2,16,20160907172,2016,9,7,2,311,17,3,251,61200
1473271200.0,2,15,20160907182,2016,9,7,2,311,18,3,251,64800
1473274800.0,2,15,20160907192,2016,9,7,2,311,19,3,251,68400
1473278400.0,2,18,20160907202,2016,9,7,2,311,20,3,251,72000
1473282000.0,2,20,20160907212,2016,9,7,2,311,21,3,251,75600
1473285600.0,2,16,20160907222,2016,9,7,2,311,22,3,251,79200
1473289200.0,2,17,20160907232,2016,9,7,2,311,23,3,251,82800
1473292800.0,2,18,20160908002,2016,9,8,3,312,0,3,252,0
1473296400.0,2,12,20160908012,2016,9,8,3,312,1,3,252,3600
1473300000.0,2,12,20160908022,2016,9,8,3,312,2,3,252,7200
1473303600.0,2,8,20160908032,2016,9,8,3,312,3,3,252,10800
1473307200.0,2,7,20160908042,2016,9,8,3,312,4,3,252,14400
1473310800.0,2,12,20160908052,2016,9,8,3,312,5,3,252,18000
1473314400.0,2,7,20160908062,2016,9,8,3,312,6,3,252,21600
1473318000.0,2,11,20160908072,2016,9,8,3,312,7,3,252,25200
1473321600.0,2,12,20160908082,2016,9,8,3,312,8,3,252,28800
1473325200.0,2,13,20160908092,2016,9,8,3,312,9,3,252,32400
1473328800.0,2,14,20160908102,2016,9,8,3,312,10,3,252,36000
1473332400.0,2,15,20160908112,2016,9,8,3,312,11,3,252,39600
1473336000.0,2,16,20160908122,2016,9,8,3,312,12,3,252,43200
1473339600.0,2,20,20160908132,2016,9,8,3,312,13,3,252,46800
1473343200.0,2,18,20160908142,2016,9,8,3,312,14,3,252,50400
1473346800.0,2,19,20160908152,2016,9,8,3,312,15,3,252,54000
1473350400.0,2,19,20160908162,2016,9,8,3,312,16,3,252,57600
1473354000.0,2,16,20160908172,2016,9,8,3,312,17,3,252,61200
1473357600.0,2,19,20160908182,2016,9,8,3,312,18,3,252,64800
1473361200.0,2,16,20160908192,2016,9,8,3,312,19,3,252,68400
1473364800.0,2,15,20160908202,2016,9,8,3,312,20,3,252,72000
1473368400.0,2,19,20160908212,2016,9,8,3,312,21,3,252,75600
1473372000.0,2,19,20160908222,2016,9,8,3,312,22,3,252,79200
1473375600.0,2,18,20160908232,2016,9,8,3,312,23,3,252,82800
1473379200.0,2,17,20160909002,2016,9,9,4,313,0,3,253,0
1473382800.0,2,14,20160909012,2016,9,9,4,313,1,3,253,3600
1473386400.0,2,14,20160909022,2016,9,9,4,313,2,3,253,7200
1473390000.0,2,7,20160909032,2016,9,9,4,313,3,3,253,10800
1473393600.0,2,10,20160909042,2016,9,9,4,313,4,3,253,14400
1473397200.0,2,9,20160909052,2016,9,9,4,313,5,3,253,18000
1473400800.0,2,7,20160909062,2016,9,9,4,313,6,3,253,21600
1473404400.0,2,8,20160909072,2016,9,9,4,313,7,3,253,25200
1473408000.0,2,12,20160909082,2016,9,9,4,313,8,3,253,28800
1473411600.0,2,12,20160909092,2016,9,9,4,313,9,3,253,32400
1473415200.0,2,10,20160909102,2016,9,9,4,313,10,3,253,36000
1473418800.0,2,16,20160909112,2016,9,9,4,313,11,3,253,39600
1473422400.0,2,17,20160909122,2016,9,9,4,313,12,3,253,43200
1473426000.0,2,16,20160909132,2016,9,9,4,313,13,3,253,46800
1473429600.0,2,16,20160909142,2016,9,9,4,313,14,3,253,50400
1473433200.0,2,15,20160909152,2016,9,9,4,313,15,3,253,54000
1473436800.0,2,14,20160909162,2016,9,9,4,313,16,3,253,57600
1473440400.0,2,14,20160909172,2016,9,9,4,313,17,3,253,61200
1473444000.0,2,19,20160909182,2016,9,9,4,313,18,3,253,64800
1473447600.0,2,17,20160909192,2016,9,9,4,313,19,3,253,68400
1473451200.0,2,14,20160909202,2016,9,9,4,313,20,3,253,72000
1473454800.0,2,13,20160909212,2016,9,9,4,313,21,3,253,75600
1473458400.0,2,16,20160909222,2016,9,9,4,313,22,3,253,79200
1473462000.0,2,14,20160909232,2016,9,9,4,313,23,3,253,82800
1473465600.0,2,13,20160910002,2016,9,10,5,314,0,3,254,0
1473469200.0,2,11,20160910012,2016,9,10,5,314,1,3,254,3600
1473472800.0,2,13,20160910022,2016,9,10,5,314,2,3,254,7200
1473476400.0,2,7,20160910032,2016,9,10,5,314,3,3,254,10800
1473480000.0,2,9,20160910042,2016,9,10,5,314,4,3,254,14400
1473483600.0,2,9,20160910052,2016,9,10,5,314,5,3,254,18000
1473487200.0,2,5,20160910062,2016,9,10,5,314,6,3,254,21600
1473490800.0,2,6,20160910072,2016,9,10,5,314,7,3,254,25200
1473494400.0,2,6,20160910082,2016,9,10,5,314,8,3,254,28800
1473498000.0,2,5,20160910092,2016,9,10,5,314,9,3,254,32400
1473501600.0,2,7,20160910102,2016,9,10,5,314,10,3,254,36000
1473505200.0,2,8,20160910112,2016,9,10,5,314,11,3,254,39600
1473508800.0,2,8,20160910122,2016,9,10,5,314,12,3,254,43200
1473512400.0,2,6,20160910132,2016,9,10,5,314,13,3,254,46800
1473516000.0,2,6,20160910142,2016,9,10,5,314,14,3,254,50400
1473519600.0,2,8,20160910152,2016,9,10,5,314,15,3,254,54000
1473523200.0,2,11,20160910162,2016,9,10,5,314,16,3,254,57600
1473526800.0,2,11,20160910172,2016,9,10,5,314,17,3,254,61200
1473530400.0,2,9,20160910182,2016,9,10,5,314,18,3,254,64800
1473534000.0,2,14,20160910192,2016,9,10,5,314,19,3,254,68400
1473537600.0,2,7,20160910202,2016,9,10,5,314,20,3,254,72000
1473541200.0,2,10,20160910212,2016,9,10,5,314,21,3,254,75600
1473544800.0,2,14,20160910222,2016,9,10,5,314,22,3,254,79200
1473548400.0,2,10,20160910232,2016,9,10,5,314,23,3,254,82800
1473552000.0,2,12,20160911002,2016,9,11,6,315,0,3,255,0
1473555600.0,2,8,20160911012,2016,9,11,6,315,1,3,255,3600
1473559200.0,2,7,20160911022,2016,9,11,6,315,2,3,255,7200
1473562800.0,2,8,20160911032,2016,9,11,6,315,3,3,255,10800
1473566400.0,2,5,20160911042,2016,9,11,6,315,4,3,255,14400
1473570000.0,2,5,20160911052,2016,9,11,6,315,5,3,255,18000
1473573600.0,2,8,20160911062,2016,9,11,6,315,6,3,255,21600
1473577200.0,2,7,20160911072,2016,9,11,6,315,7,3,255,25200
1473580800.0,2,8,20160911082,2016,9,11,6,315,8,3,255,28800
1473584400.0,2,8,20160911092,2016,9,11,6,315,9,3,255,32400
1473588000.0,2,8,20160911102,2016,9,11,6,315,10,3,255,36000
1473591600.0,2,9,20160911112,2016,9,11,6,315,11,3,255,39600
1473595200.0,2,11,20160911122,2016,9,11,6,315,12,3,255,43200
1473598800.0,2,10,20160911132,2016,9,11,6,315,13,3,255,46800
1473602400.0,2,10,20160911142,2016,9,11,6,315,14,3,255,50400
1473606000.0,2,10,20160911152,2016,9,11,6,315,15,3,255,54000
1473609600.0,2,11,20160911162,2016,9,11,6,315,16,3,255,57600
1473613200.0,2,9,20160911172,2016,9,11,6,315,17,3,255,61200
1473616800.0,2,8,20160911182,2016,9,11,6,315,18,3,255,64800
1473620400.0,2,10,20160911192,2016,9,11,6,315,19,3,255,68400
1473624000.0,2,8,20160911202,2016,9,11,6,315,20,3,255,72000
1473627600.0,2,11,20160911212,2016,9,11,6,315,21,3,255,75600
1473631200.0,2,15,20160911222,2016,9,11,6,315,22,3,255,79200
1473634800.0,2,10,20160911232,2016,9,11,6,315,23,3,255,82800
1473638400.0,2,8,20160912002,2016,9,12,0,316,0,3,256,0
1473642000.0,2,12,20160912012,2016,9,12,0,316,1,3,256,3600
1473645600.0,2,11,20160912022,2016,9,12,0,316,2,3,256,7200
1473649200.0,2,8,20160912032,2016,9,12,0,316,3,3,256,10800
1473652800.0,2,6,20160912042,2016,9,12,0,316,4,3,256,14400
1473656400.0,2,7,20160912052,2016,9,12,0,316,5,3,256,18000
1473660000.0,2,11,20160912062,2016,9,12,0,316,6,3,256,21600
1473663600.0,2,11,20160912072,2016,9,12,0,316,7,3,256,25200
1473667200.0,2,11,20160912082,2016,9,12,0,316,8,3,256,28800
1473670800.0,2,9,20160912092,2016,9,12,0,316,9,3,256,32400
1473674400.0,2,14,20160912102,2016,9,12,0,316,10,3,256,36000
1473678000.0,2,18,20160912112,2016,9,12,0,316,11,3,256,39600
1473681600.0,2,15,20160912122,2016,9,12,0,316,12,3,256,43200
1473685200.0,2,17,20160912132,2016,9,12,0,316,13,3,256,46800
1473688800.0,2,14,20160912142,2016,9,12,0,316,14,3,256,50400
1473692400.0,2,14,20160912152,2016,9,12,0,316,15,3,256,54000
1473696000.0,2,19,20160912162,2016,9,12,0,316,16,3,256,57600
1473699600.0,2,16,20160912172,2016,9,12,0,316,17,3,256,61200
1473703200.0,2,15,20160912182,2016,9,12,0,316,18,3,256,64800
1473706800.0,2,18,20160912192,2016,9,12,0,316,19,3,256,68400
1473710400.0,2,21,20160912202,2016,9,12,0,316,20,3,256,72000
1473714000.0,2,20,20160912212,2016,9,12,0,316,21,3,256,75600
1473717600.0,2,18,20160912222,2016,9,12,0,316,22,3,256,79200
1473721200.0,2,16,20160912232,2016,9,12,0,316,23,3,256,82800
1473724800.0,2,15,20160913002,2016,9,13,1,317,0,3,257,0
1473728400.0,2,17,20160913012,2016,9,13,1,317,1,3,257,3600
1473732000.0,2,14,20160913022,2016,9,13,1,317,2,3,257,7200
1473735600.0,2,10,20160913032,2016,9,13,1,317,3,3,257,10800
1473739200.0,2,9,20160913042,2016,9,13,1,317,4,3,257,14400
1473742800.0,2,10,20160913052,2016,9,13,1,317,5,3,257,18000
1473746400.0,2,12,20160913062,2016,9,13,1,317,6,3,257,21600
1473750000.0,2,10,20160913072,2016,9,13,1,317,7,3,257,25200
1473753600.0,2,8,20160913082,2016,9,13,1,317,8,3,257,28800
1473757200.0,2,10,20160913092,2016,9,13,1,317,9,3,257,32400
1473760800.0,2,11,20160913102,2016,9,13,1,317,10,3,257,36000
1473764400.0,2,12,20160913112,2016,9,13,1,317,11,3,257,39600
1473768000.0,2,19,20160913122,2016,9,13,1,317,12,3,257,43200
1473771600.0,2,17,20160913132,2016,9,13,1,317,13,3,257,46800
1473775200.0,2,19,20160913142,2016,9,13,1,317,14,3,257,50400
1473778800.0,2,15,20160913152,2016,9,13,1,317,15,3,257,54000
1473782400.0,2,19,20160913162,2016,9,13,1,317,16,3,257,57600
1473786000.0,2,16,20160913172,2016,9,13,1,317,17,3,257,61200
1473789600.0,2,19,20160913182,2016,9,13,1,317,18,3,257,64800
1473793200.0,2,19,20160913192,2016,9,13,1,317,19,3,257,68400
1473796800.0,2,19,20160913202,2016,9,13,1,317,20,3,257,72000
1473800400.0,2,19,20160913212,2016,9,13,1,317,21,3,257,75600
1473804000.0,2,15,20160913222,2016,9,13,1,317,22,3,257,79200
1473807600.0,2,14,20160913232,2016,9,13,1,317,23,3,257,82800
1473811200.0,2,16,20160914002,2016,9,14,2,318,0,3,258,0
1473814800.0,2,10,20160914012,2016,9,14,2,318,1,3,258,3600
1473818400.0,2,12,20160914022,2016,9,14,2,318,2,3,258,7200
1473822000.0,2,10,20160914032,2016,9,14,2,318,3,3,258,10800
1473825600.0,2,9,20160914042,2016,9,14,2,318,4,3,258,14400
1473829200.0,2,10,20160914052,2016,9,14,2,318,5,3,258,18000
1473832800.0,2,8,20160914062,2016,9,14,2,318,6,3,258,21600
1473836400.0,2,9,20160914072,2016,9,14,2,318,7,3,258,25200
1473840000.0,2,11,20160914082,2016,9,14,2,318,8,3,258,28800
1473843600.0,2,10,20160914092,2016,9,14,2,318,9,3,258,32400
1473847200.0,2,12,20160914102,2016,9,14,2,318,10,3,258,36000
1473850800.0,2,11,20160914112,2016,9,14,2,318,11,3,258,39600
1473854400.0,2,19,20160914122,2016,9,14,2,318,12,3,258,43200
1473858000.0,2,13,20160914132,2016,9,14,2,318,13,3,258,46800
1473861600.0,2,18,20160914142,2016,9,14,2,318,14,3,258,50400
1473865200.0,2,19,20160914152,2016,9,14,2,318,15,3,258,54000
1473868800.0,2,15,20160914162,2016,9,14,2,318,16,3,258,57600
1473872400.0,2,20,20160914172,2016,9,14,2,318,17,3,258,61200
1473876000.0,2,17,20160914182,2016,9,14,2,318,18,3,258,64800
1473879600.0,2,21,20160914192,2016,9,14,2,318,19,3,258,68400
1473883200.0,2,17,20160914202,2016,9,14,2,318,20,3,258,72000
1473886800.0,2,14,20160914212,2016,9,14,2,318,21,3,258,75600
1473890400.0,2,17,20160914222,2016,9,14,2,318,22,3,258,79200
1473894000.0,2,17,20160914232,2016,9,14,2,318,23,3,258,82800
1473897600.0,2,14,20160915002,2016,9,15,3,319,0,3,259,0
1473901200.0,2,17,20160915012,2016,9,15,3,319,1,3,259,3600
1473904800.0,2,14,20160915022,2016,9,15,3,319,2,3,259,7200
1473908400.0,2,12,20160915032,2016,9,15,3,319,3,3,259,10800
1473912000.0,2,8,20160915042,2016,9,15,3,319,4,3,259,14400
1473915600.0,2,6,20160915052,2016,9,15,3,319,5,3,259,18000
1473919200.0,2,6,20160915062,2016,9,15,3,319,6,3,259,21600
1473922800.0,2,10,20160915072,2016,9,15,3,319,7,3,259,25200
1473926400.0,2,9,20160915082,2016,9,15,3,319,8,3,259,28800
1473930000.0,2,7,20160915092,2016,9,15,3,319,9,3,259,32400
1473933600.0,2,11,20160915102,2016,9,15,3,319,10,3,259,36000
1473937200.0,2,15,20160915112,2016,9,15,3,319,11,3,259,39600
1473940800.0,2,18,20160915122,2016,9,15,3,319,12,3,259,43200
1473944400.0,2,13,20160915132,2016,9,15,3,319,13,3,259,46800
1473948000.0,2,12,20160915142,2016,9,15,3,319,14,3,259,50400
1473951600.0,2,15,20160915152,2016,9,15,3,319,15,3,259,54000
1473955200.0,2,14,20160915162,2016,9,15,3,319,16,3,259,57600
1473958800.0,2,17,20160915172,2016,9,15,3,319,17,3,259,61200
1473962400.0,2,16,20160915182,2016,9,15,3,319,18,3,259,64800
1473966000.0,2,19,20160915192,2016,9,15,3,319,19,3,259,68400
1473969600.0,2,17,20160915202,2016,9,15,3,319,20,3,259,72000
1473973200.0,2,15,20160915212,2016,9,15,3,319,21,3,259,75600
1473976800.0,2,12,20160915222,2016,9,15,3,319,22,3,259,79200
1473980400.0,2,17,20160915232,2016,9,15,3,319,23,3,259,82800
1473984000.0,2,17,20160916002,2016,9,16,4,320,0,3,260,0
1473987600.0,2,15,20160916012,2016,9,16,4,320,1,3,260,3600
1473991200.0,2,13,20160916022,2016,9,16,4,320,2,3,260,7200
1473994800.0,2,10,20160916032,2016,9,16,4,320,3,3,260,10800
1473998400.0,2,10,20160916042,2016,9,16,4,320,4,3,260,14400
1474002000.0,2,6,20160916052,2016,9,16,4,320,5,3,260,18000
1474005600.0,2,6,20160916062,2016,9,16,4,320,6,3,260,21600
1474009200.0,2,11,20160916072,2016,9,16,4,320,7,3,260,25200
1474012800.0,2,11,20160916082,2016,9,16,4,320,8,3,260,28800
1474016400.0,2,11,20160916092,2016,9,16,4,320,9,3,260,32400
1474020000.0,2,14,20160916102,2016,9,16,4,320,10,3,260,36000
1474023600.0,2,14,20160916112,2016,9,16,4,320,11,3,260,39600
1474027200.0,2,11,20160916122,2016,9,16,4,320,12,3,260,43200
1474030800.0,2,15,20160916132,2016,9,16,4,320,13,3,260,46800
1474034400.0,2,15,20160916142,2016,9,16,4,320,14,3,260,50400
1474038000.0,2,17,20160916152,2016,9,16,4,320,15,3,260,54000
1474041600.0,2,12,20160916162,2016,9,16,4,320,16,3,260,57600
1474045200.0,2,18,20160916172,2016,9,16,4,320,17,3,260,61200
1474048800.0,2,14,20160916182,2016,9,16,4,320,18,3,260,64800
1474052400.0,2,16,20160916192,2016,9,16,4,320,19,3,260,68400
1474056000.0,2,15,20160916202,2016,9,16,4,320,20,3,260,72000
1474059600.0,2,13,20160916212,2016,9,16,4,320,21,3,260,75600
1474063200.0,2,11,20160916222,2016,9,16,4,320,22,3,260,79200
1474066800.0,2,12,20160916232,2016,9,16,4,320,23,3,260,82800
1474070400.0,2,13,20160917002,2016,9,17,5,321,0,3,261,0
1474074000.0,2,11,20160917012,2016,9,17,5,321,1,3,261,3600
1474077600.0,2,12,20160917022,2016,9,17,5,321,2,3,261,7200
1474081200.0,2,7,20160917032,2016,9,17,5,321,3,3,261,10800
1474084800.0,2,8,20160917042,2016,9,17,5,321,4,3,261,14400
1474088400.0,2,4,20160917052,2016,9,17,5,321,5,3,261,18000
1474092000.0,2,9,20160917062,2016,9,17,5,321,6,3,261,21600
1474095600.0,2,6,20160917072,2016,9,17,5,321,7,3,261,25200
1474099200.0,2,9,20160917082,2016,9,17,5,321,8,3,261,28800
1474102800.0,2,5,20160917092,2016,9,17,5,321,9,3,261,32400
1474106400.0,2,7,20160917102,2016,9,17,5,321,10,3,261,36000
1474110000.0,2,9,20160917112,2016,9,17,5,321,11,3,261,39600
1474113600.0,2,9,20160917122,2016,9,17,5,321,12,3,261,43200
1474117200.0,2,10,20160917132,2016,9,17,5,321,13,3,261,46800
1474120800.0,2,7,20160917142,2016,9,17,5,321,14,3,261,50400
1474124400.0,2,10,20160917152,2016,9,17,5,321,15,3,261,54000
1474128000.0,2,8,20160917162,2016,9,17,5,321,16,3,261,57600
1474131600.0,2,10,20160917172,2016,9,17,5,321,17,3,261,61200
1474135200.0,2,7,20160917182,2016,9,17,5,321,18,3,261,64800
1474138800.0,2,10,20160917192,2016,9,17,5,321,19,3,261,68400
1474142400.0,2,7,20160917202,2016,9,17,5,321,20,3,261,72000
1474146000.0,2,11,20160917212,2016,9,17,5,321,21,3,261,75600
1474149600.0,2,12,20160917222,2016,9,17,5,321,22,3,261,79200
1474153200.0,2,11,20160917232,2016,9,17,5,321,23,3,261,82800
1474156800.0,2,11,20160918002,2016,9,18,6,322,0,3,262,0
